time_utc,time_local,download_bps,upload_bps,ping_ms,isp
2022-12-13 20:37:36+00:00,2022-12-13 15:37:36-05:00,13733582,4697549,28,Cox Business
2022-12-13 21:38:02+00:00,2022-12-13 16:38:02-05:00,13791544,4620365,26,Cox Business
2022-12-13 22:38:29+00:00,2022-12-13 17:38:29-05:00,13536155,4544704,29,Cox Business
2022-12-13 23:38:56+00:00,2022-12-13 18:38:55-05:00,11069633,4205912,37,Cox Business
2022-12-14 00:39:24+00:00,2022-12-13 19:39:24-05:00,13842434,4648474,18,Cox Business
2022-12-14 01:39:51+00:00,2022-12-13 20:39:51-05:00,13563663,4669134,17,Cox Business
2022-12-14 02:40:19+00:00,2022-12-13 21:40:19-05:00,10452764,5144055,81,Cox Business
2022-12-14 12:41:59+00:00,2022-12-14 07:41:58-05:00,13539757,4631300,24,Cox Business
2023-01-04 02:54:59+00:00,2023-01-03 21:54:59-05:00,59974556,88566846,11,Verizon Internet Services
2023-01-04 05:32:02+00:00,2023-01-04 00:32:02-05:00,69619371,84452371,9,Verizon Internet Services
2023-01-04 06:51:51+00:00,2023-01-04 01:51:50-05:00,71209441,95407603,10,Verizon Internet Services
2023-01-04 07:52:12+00:00,2023-01-04 02:52:12-05:00,67972284,90768464,9,Verizon Internet Services
2023-01-04 08:52:34+00:00,2023-01-04 03:52:34-05:00,69790590,89587194,9,Verizon Internet Services
2023-01-04 09:52:56+00:00,2023-01-04 04:52:56-05:00,63142802,93926822,9,Verizon Internet Services
2023-01-04 10:53:18+00:00,2023-01-04 05:53:18-05:00,82947313,95047213,8,Verizon Internet Services
2023-01-04 11:53:40+00:00,2023-01-04 06:53:40-05:00,78518141,95433935,10,Verizon Internet Services
2023-01-04 12:54:02+00:00,2023-01-04 07:54:01-05:00,75206229,92949119,9,Verizon Internet Services
2023-01-04 13:54:23+00:00,2023-01-04 08:54:23-05:00,89153673,100113436,8,Verizon Internet Services
2023-01-04 14:54:45+00:00,2023-01-04 09:54:45-05:00,91246513,98371165,8,Verizon Internet Services
2023-01-04 15:55:07+00:00,2023-01-04 10:55:07-05:00,47112887,59694591,18,Verizon Internet Services
2023-01-04 16:55:29+00:00,2023-01-04 11:55:29-05:00,90161262,94272199,7,Verizon Internet Services
2023-01-04 17:55:51+00:00,2023-01-04 12:55:51-05:00,94928611,103611149,9,Verizon Internet Services
2023-01-04 18:56:12+00:00,2023-01-04 13:56:12-05:00,92634229,102931565,9,Verizon Internet Services
2023-01-04 19:56:34+00:00,2023-01-04 14:56:34-05:00,93142879,104305270,9,Verizon Internet Services
2023-01-04 20:56:56+00:00,2023-01-04 15:56:55-05:00,85053383,98038831,9,Verizon Internet Services
2023-01-04 21:57:18+00:00,2023-01-04 16:57:17-05:00,97329963,100267444,12,Verizon Internet Services
2023-01-04 22:57:39+00:00,2023-01-04 17:57:39-05:00,9857348,13389303,33,Verizon Internet Services
2023-01-05 03:53:00+00:00,2023-01-04 22:53:00-05:00,69122878,90697974,11,Verizon Internet Services
2023-01-05 04:53:22+00:00,2023-01-04 23:53:22-05:00,77844402,81758601,11,Verizon Internet Services
2023-01-05 06:32:17+00:00,2023-01-05 01:32:17-05:00,75342826,90686647,10,Verizon Internet Services
2023-01-05 07:32:39+00:00,2023-01-05 02:32:39-05:00,75997756,87573685,9,Verizon Internet Services
2023-01-05 08:33:02+00:00,2023-01-05 03:33:02-05:00,54494752,98412208,10,Verizon Internet Services
2023-01-05 09:33:23+00:00,2023-01-05 04:33:23-05:00,76691979,102372184,11,Verizon Internet Services
2023-01-05 10:33:45+00:00,2023-01-05 05:33:45-05:00,88976587,92867017,9,Verizon Internet Services
2023-01-05 11:34:07+00:00,2023-01-05 06:34:07-05:00,89003804,96251709,8,Verizon Internet Services
2023-01-05 12:34:29+00:00,2023-01-05 07:34:28-05:00,90350662,99506185,10,Verizon Internet Services
2023-01-06 12:23:53+00:00,2023-01-06 07:23:53-05:00,18973040,17972507,13,Unknown
2023-01-06 13:58:45+00:00,2023-01-06 13:58:45+00:00,15721482,16997537,57,Unknown
2023-01-06 14:59:08+00:00,2023-01-06 14:59:08+00:00,18694613,15881147,44,Unknown
2023-01-06 15:59:33+00:00,2023-01-06 15:59:33+00:00,18689697,16193606,79,Unknown
2023-01-07 01:10:04+00:00,2023-01-07 01:10:03+00:00,18724424,12496934,92,Unknown
2023-01-07 02:12:23+00:00,2023-01-07 02:12:23+00:00,18658600,18021901,41,Unknown
2023-01-07 03:12:49+00:00,2023-01-07 03:12:48+00:00,18705720,15528423,192,Unknown
2023-01-07 11:58:27+00:00,2023-01-07 11:58:27+00:00,18055194,13233543,604,Unknown
2023-01-07 15:15:13+00:00,2023-01-07 15:15:12+00:00,19062324,18233993,14,Unknown
2023-01-07 16:15:36+00:00,2023-01-07 16:15:35+00:00,19063677,18897843,13,Unknown
2023-01-07 17:15:58+00:00,2023-01-07 17:15:58+00:00,19065877,18560865,15,Unknown
2023-01-07 18:16:21+00:00,2023-01-07 18:16:21+00:00,18808292,18206064,21,Unknown
2023-01-07 19:16:45+00:00,2023-01-07 19:16:45+00:00,19051113,18673512,16,Unknown
2023-01-07 20:17:08+00:00,2023-01-07 20:17:08+00:00,18749323,18453289,16,Unknown
2023-01-07 21:17:31+00:00,2023-01-07 21:17:31+00:00,19051515,18581364,14,Unknown
2023-01-07 22:17:54+00:00,2023-01-07 22:17:54+00:00,18771680,18134869,14,Unknown
2023-01-07 23:18:17+00:00,2023-01-07 23:18:17+00:00,18892473,15764687,14,Unknown
2023-01-08 00:39:42+00:00,2023-01-08 00:39:42+00:00,19060836,17903946,14,Unknown
2023-01-08 01:40:05+00:00,2023-01-08 01:40:05+00:00,19006372,18222895,13,Unknown
2023-01-08 02:40:28+00:00,2023-01-08 02:40:28+00:00,18799805,18926989,17,Unknown
2023-01-08 03:40:51+00:00,2023-01-08 03:40:51+00:00,19034752,18189833,14,Unknown
2023-01-08 04:41:14+00:00,2023-01-08 04:41:14+00:00,18772562,15063818,69,Unknown
2023-01-08 05:42:09+00:00,2023-01-08 05:42:09+00:00,18449377,16237856,70,Unknown
2023-01-08 06:43:03+00:00,2023-01-08 06:43:03+00:00,18401963,13304725,69,Unknown
2023-01-08 07:43:57+00:00,2023-01-08 07:43:57+00:00,19064484,18108088,14,Unknown
2023-01-08 08:44:20+00:00,2023-01-08 08:44:20+00:00,18779765,17960559,14,Unknown
2023-01-08 09:44:43+00:00,2023-01-08 09:44:43+00:00,18725322,18832113,15,Unknown
2023-01-08 10:45:06+00:00,2023-01-08 10:45:06+00:00,18913017,17712133,54,Unknown
2023-01-08 23:56:49+00:00,2023-01-08 23:56:49+00:00,19040283,17637192,15,Unknown
2023-01-09 00:57:13+00:00,2023-01-09 00:57:13+00:00,19053802,18493069,14,Unknown
2023-01-09 01:57:35+00:00,2023-01-09 01:57:35+00:00,16849406,18826925,16,Unknown
2023-01-09 02:57:58+00:00,2023-01-09 02:57:58+00:00,18962722,18203190,14,Unknown
2023-01-09 03:58:22+00:00,2023-01-09 03:58:21+00:00,18743273,18115919,14,Unknown
2023-01-09 04:58:45+00:00,2023-01-09 04:58:44+00:00,19068331,18517909,16,Unknown
2023-01-09 05:59:08+00:00,2023-01-09 05:59:07+00:00,19068402,18437468,16,Unknown
2023-01-09 06:59:30+00:00,2023-01-09 06:59:30+00:00,19067550,17750352,21,Unknown
2023-01-09 07:59:54+00:00,2023-01-09 07:59:53+00:00,19062880,18090719,15,Unknown
2023-01-09 09:00:16+00:00,2023-01-09 09:00:16+00:00,19033803,18311148,14,Unknown
2023-01-09 10:00:39+00:00,2023-01-09 10:00:39+00:00,17418413,18411525,15,Unknown
2023-01-09 11:01:02+00:00,2023-01-09 11:01:02+00:00,18945547,18582411,44,Unknown
2023-01-09 12:01:26+00:00,2023-01-09 12:01:26+00:00,18731363,16784076,46,Unknown
2023-01-09 13:01:50+00:00,2023-01-09 13:01:49+00:00,18961262,17497738,41,Unknown
2023-01-09 14:02:14+00:00,2023-01-09 14:02:13+00:00,18871659,17934018,23,Unknown
2023-01-09 15:02:38+00:00,2023-01-09 15:02:38+00:00,19037399,18329663,13,Unknown
2023-01-09 16:04:26+00:00,2023-01-09 16:04:25+00:00,17603619,18249541,14,Unknown
2023-01-09 22:41:08+00:00,2023-01-09 22:41:07+00:00,18609413,18409083,15,Unknown
2023-01-09 23:41:31+00:00,2023-01-09 23:41:31+00:00,18792493,18215058,13,Unknown
2023-01-10 00:41:55+00:00,2023-01-10 00:41:55+00:00,18730437,18401411,16,Unknown
2023-01-10 01:42:18+00:00,2023-01-10 01:42:18+00:00,19064405,17580726,16,Unknown
2023-01-10 02:42:41+00:00,2023-01-10 02:42:41+00:00,18764452,18524711,15,Unknown
2023-01-10 03:43:05+00:00,2023-01-10 03:43:05+00:00,18948415,19521209,14,Unknown
2023-01-10 04:43:28+00:00,2023-01-10 04:43:28+00:00,18781519,19211190,23,Unknown
2023-01-10 05:43:52+00:00,2023-01-10 05:43:51+00:00,19073804,18147126,14,Unknown
2023-01-10 06:44:14+00:00,2023-01-10 06:44:14+00:00,18833720,17691864,15,Unknown
2023-01-10 07:44:37+00:00,2023-01-10 07:44:37+00:00,19069539,18246287,13,Unknown
2023-01-10 08:44:59+00:00,2023-01-10 08:44:59+00:00,19048940,18242691,14,Unknown
2023-01-10 09:45:21+00:00,2023-01-10 09:45:21+00:00,19065251,17888366,15,Unknown
2023-01-10 10:45:44+00:00,2023-01-10 10:45:43+00:00,19041986,17552737,14,Unknown
2023-01-10 11:46:07+00:00,2023-01-10 11:46:07+00:00,19055536,17765855,15,Unknown
2023-01-10 12:46:31+00:00,2023-01-10 12:46:30+00:00,19036448,17941801,15,Unknown
2023-01-10 13:44:29+00:00,2023-01-10 13:44:28+00:00,18985875,18079302,31,Unknown
2023-01-10 14:44:55+00:00,2023-01-10 14:44:55+00:00,18293903,18276930,13,Unknown
2023-01-10 15:45:19+00:00,2023-01-10 15:45:19+00:00,19028449,16786224,15,Unknown
2023-01-10 16:45:43+00:00,2023-01-10 16:45:43+00:00,18550599,17916506,56,Unknown
2023-01-10 17:46:06+00:00,2023-01-10 17:46:06+00:00,18724008,17762280,46,Unknown
2023-01-10 18:46:30+00:00,2023-01-10 18:46:30+00:00,18496328,18730564,54,Unknown
2023-01-10 19:46:54+00:00,2023-01-10 19:46:54+00:00,18742676,17102404,48,Unknown
2023-01-10 20:47:18+00:00,2023-01-10 20:47:18+00:00,17054970,16003346,51,Unknown
2023-01-10 21:47:42+00:00,2023-01-10 21:47:42+00:00,18722258,18329602,46,Unknown
2023-01-10 22:48:06+00:00,2023-01-10 22:48:05+00:00,18802574,16632158,34,Unknown
2023-01-10 23:48:31+00:00,2023-01-10 23:48:31+00:00,18810108,18570661,16,Unknown
2023-01-11 00:54:49+00:00,2023-01-11 00:54:49+00:00,19041490,19381060,16,Unknown
2023-01-11 01:55:12+00:00,2023-01-11 01:55:12+00:00,18989912,18737077,14,Unknown
2023-01-11 02:55:35+00:00,2023-01-11 02:55:34+00:00,19048513,17656649,15,Unknown
2023-01-11 03:55:57+00:00,2023-01-11 03:55:57+00:00,18835620,19179856,15,Unknown
2023-01-11 04:56:20+00:00,2023-01-11 04:56:20+00:00,17955102,18239627,23,Unknown
2023-01-11 05:56:44+00:00,2023-01-11 05:56:43+00:00,18722535,18879827,23,Unknown
2023-01-11 06:57:07+00:00,2023-01-11 06:57:07+00:00,19034849,18885189,15,Unknown
2023-01-11 07:57:30+00:00,2023-01-11 07:57:30+00:00,18820805,18254202,59,Unknown
2023-01-11 08:57:54+00:00,2023-01-11 08:57:53+00:00,18909600,18154366,46,Unknown
2023-01-11 09:58:17+00:00,2023-01-11 09:58:17+00:00,18806808,17382577,59,Unknown
2023-01-12 02:03:05+00:00,2023-01-11 21:03:05-05:00,13005490,11101365,20,Brightstar-communications
2023-01-12 03:03:30+00:00,2023-01-11 22:03:30-05:00,14317385,12098148,21,Brightstar-communications
2023-01-12 04:08:54+00:00,2023-01-11 23:08:54-05:00,13874562,12732560,20,Brightstar-communications
2023-01-12 05:09:17+00:00,2023-01-12 00:09:17-05:00,14348756,13219589,18,Brightstar-communications
2023-01-12 06:09:39+00:00,2023-01-12 01:09:39-05:00,13665952,14138676,22,Brightstar-communications
2023-01-12 07:10:02+00:00,2023-01-12 02:10:02-05:00,14432098,11135744,19,Brightstar-communications
2023-01-12 08:10:24+00:00,2023-01-12 03:10:24-05:00,14384868,9467925,18,Brightstar-communications
2023-01-12 09:10:46+00:00,2023-01-12 04:10:46-05:00,14336316,12663257,20,Brightstar-communications
2023-01-12 10:11:09+00:00,2023-01-12 05:11:09-05:00,14453998,9693714,17,Brightstar-communications
2023-01-25 03:09:46+00:00,2023-01-24 21:09:46-06:00,11861005,11702923,22,Cox Business
2023-01-25 04:10:09+00:00,2023-01-24 22:10:09-06:00,12141929,12430954,18,Cox Business
2023-01-25 05:10:33+00:00,2023-01-24 23:10:32-06:00,13433078,12573715,15,Cox Business
2023-01-25 06:10:55+00:00,2023-01-25 00:10:55-06:00,11957367,11858055,17,Cox Business
2023-01-25 07:11:18+00:00,2023-01-25 01:11:18-06:00,12323678,11531475,19,Cox Business
2023-01-25 08:11:41+00:00,2023-01-25 02:11:41-06:00,12221115,12541482,18,Cox Business
2023-01-25 09:12:04+00:00,2023-01-25 03:12:04-06:00,12780390,10481284,31,Cox Business
2023-01-25 10:12:27+00:00,2023-01-25 04:12:27-06:00,12898631,12017811,17,Cox Business
2023-01-25 11:12:49+00:00,2023-01-25 05:12:49-06:00,12609905,11665448,17,Cox Business
2023-01-25 12:13:12+00:00,2023-01-25 06:13:12-06:00,12691958,11897075,17,Cox Business
2023-01-25 13:13:34+00:00,2023-01-25 07:13:34-06:00,12751472,11119522,19,Cox Business
2023-01-25 14:13:57+00:00,2023-01-25 08:13:56-06:00,12791680,9961747,19,Cox Business
2023-01-25 22:46:28+00:00,2023-01-25 16:46:27-06:00,13299347,9686407,13,Cox Business
2023-01-25 23:46:51+00:00,2023-01-25 17:46:51-06:00,10957152,11895756,13,Cox Business
2023-01-26 00:47:13+00:00,2023-01-25 18:47:13-06:00,13671709,12258839,14,Cox Business
2023-01-26 01:47:36+00:00,2023-01-25 19:47:36-06:00,11226777,11617301,28,Cox Business
2023-01-26 02:48:00+00:00,2023-01-25 20:48:00-06:00,12920531,8617167,28,Cox Business
2023-01-26 03:48:23+00:00,2023-01-25 21:48:23-06:00,13543416,11530139,29,Cox Business
2023-01-26 04:48:47+00:00,2023-01-25 22:48:46-06:00,10953024,6769139,27,Cox Business
2023-01-26 05:49:13+00:00,2023-01-25 23:49:12-06:00,12425032,11792290,32,Cox Business
2023-01-26 06:49:37+00:00,2023-01-26 00:49:36-06:00,10290896,12549281,25,Cox Business
2023-01-26 07:49:59+00:00,2023-01-26 01:49:59-06:00,13141148,11613944,17,Cox Business
2023-01-26 08:50:22+00:00,2023-01-26 02:50:22-06:00,13033046,11431515,16,Cox Business
2023-01-26 09:50:44+00:00,2023-01-26 03:50:44-06:00,13350083,11476261,16,Cox Business
2023-01-26 10:51:07+00:00,2023-01-26 04:51:07-06:00,12829493,10481400,30,Cox Business
2023-01-26 11:51:30+00:00,2023-01-26 05:51:30-06:00,12906862,11433488,30,Cox Business
2023-01-26 12:51:53+00:00,2023-01-26 06:51:52-06:00,12342325,12085071,30,Cox Business
2023-02-04 00:47:20+00:00,2023-02-03 19:47:19-05:00,29534350,26235419,21,Spectrum Business
2023-02-04 04:21:36+00:00,2023-02-03 23:21:36-05:00,29430449,27584731,18,Spectrum Business
2023-02-04 05:21:59+00:00,2023-02-04 00:21:59-05:00,31361935,28767402,15,Spectrum Business
2023-02-04 06:22:21+00:00,2023-02-04 01:22:21-05:00,31526979,31079682,32,Spectrum Business
2023-02-04 07:22:44+00:00,2023-02-04 02:22:44-05:00,31897276,31101237,15,Spectrum Business
2023-02-04 08:23:06+00:00,2023-02-04 03:23:06-05:00,31822942,25536265,32,Spectrum Business
2023-02-04 09:23:29+00:00,2023-02-04 04:23:29-05:00,31512808,27708940,23,Spectrum Business
2023-02-04 10:23:51+00:00,2023-02-04 05:23:51-05:00,32206520,28669628,11,Spectrum Business
2023-02-04 11:24:13+00:00,2023-02-04 06:24:13-05:00,31503366,26943807,19,Spectrum Business
2023-02-04 12:24:36+00:00,2023-02-04 07:24:35-05:00,32281657,28500360,14,Spectrum Business
2023-02-04 13:24:58+00:00,2023-02-04 08:24:57-05:00,31547652,29215100,11,Spectrum Business
2023-02-21 03:32:28+00:00,2023-02-20 21:32:28-06:00,4784261,9362161,20,Cox Business
2023-02-21 04:32:55+00:00,2023-02-20 22:32:54-06:00,12704216,9758771,20,Cox Business
2023-02-21 05:33:19+00:00,2023-02-20 23:33:18-06:00,12779603,11895630,20,Cox Business
2023-02-21 06:33:41+00:00,2023-02-21 00:33:41-06:00,12158232,10781427,17,Cox Business
2023-02-21 07:34:04+00:00,2023-02-21 01:34:04-06:00,13012111,10784804,27,Cox Business
2023-02-21 08:34:28+00:00,2023-02-21 02:34:28-06:00,12004829,11606494,17,Cox Business
2023-02-21 09:34:51+00:00,2023-02-21 03:34:51-06:00,13025237,10309047,30,Cox Business
2023-02-21 10:35:14+00:00,2023-02-21 04:35:14-06:00,12572342,11019274,30,Cox Business
2023-02-21 11:35:37+00:00,2023-02-21 05:35:37-06:00,13013263,11043855,30,Cox Business
2023-02-21 12:59:12+00:00,2023-02-21 06:59:12-06:00,755024,0,22,Cox Business
2023-02-21 17:16:40+00:00,2023-02-21 11:16:40-06:00,12992582,2464567,19,Cox Business
2023-02-21 21:33:49+00:00,2023-02-21 15:33:48-06:00,12188060,11384095,22,Cox Business
2023-02-21 22:47:48+00:00,2023-02-21 16:47:48-06:00,12377563,11577994,23,Cox Business
2023-02-21 23:48:11+00:00,2023-02-21 17:48:10-06:00,13095788,10456488,29,Cox Business
2023-02-22 00:48:34+00:00,2023-02-21 18:48:34-06:00,13621075,12284864,13,Cox Business
2023-02-22 01:48:57+00:00,2023-02-21 19:48:57-06:00,13538789,12829350,12,Cox Business
2023-02-22 02:49:20+00:00,2023-02-21 20:49:19-06:00,11312404,9753737,16,Cox Business
2023-02-22 03:49:44+00:00,2023-02-21 21:49:44-06:00,12420977,9912909,15,Cox Business
2023-02-22 05:56:06+00:00,2023-02-21 23:56:06-06:00,12406196,11631611,18,Cox Business
2023-02-22 10:21:39+00:00,2023-02-22 04:21:39-06:00,9097795,6217715,20,Cox Business
2023-02-22 12:58:10+00:00,2023-02-22 06:58:09-06:00,7643123,6386991,79,Cox Business
2023-02-22 15:15:06+00:00,2023-02-22 09:15:06-06:00,12541389,11601087,18,Cox Business
2023-02-22 20:35:06+00:00,2023-02-22 14:35:06-06:00,12472680,8663754,16,Cox Business
2023-02-22 22:21:50+00:00,2023-02-22 16:21:49-06:00,11748332,7123880,18,Cox Business
2023-02-22 23:22:13+00:00,2023-02-22 17:22:12-06:00,12079709,11613726,35,Cox Business
2023-02-23 00:22:37+00:00,2023-02-22 18:22:36-06:00,13192223,13216106,14,Cox Business
2023-02-23 01:23:00+00:00,2023-02-22 19:22:59-06:00,13493693,13225217,18,Cox Business
2023-02-23 02:23:22+00:00,2023-02-22 20:23:22-06:00,13510616,12598992,14,Cox Business
2023-02-23 03:23:46+00:00,2023-02-22 21:23:46-06:00,11721231,10116596,57,Cox Business
2023-02-23 04:24:14+00:00,2023-02-22 22:24:14-06:00,12850723,12581084,24,Cox Business
2023-02-23 05:25:22+00:00,2023-02-22 23:25:21-06:00,12625241,11544145,20,Cox Business
2023-02-23 06:25:44+00:00,2023-02-23 00:25:44-06:00,13035130,12322969,16,Cox Business
2023-02-23 07:26:07+00:00,2023-02-23 01:26:07-06:00,13087855,11952526,17,Cox Business
2023-02-23 08:26:30+00:00,2023-02-23 02:26:30-06:00,13056342,11246235,16,Cox Business
2023-02-23 09:26:53+00:00,2023-02-23 03:26:53-06:00,10652691,9153453,18,Cox Business
2023-02-23 10:27:17+00:00,2023-02-23 04:27:16-06:00,11755896,11435244,22,Cox Business
2023-02-23 11:27:39+00:00,2023-02-23 05:27:39-06:00,11819019,12003501,17,Cox Business
2023-02-23 12:28:02+00:00,2023-02-23 06:28:02-06:00,13154518,11419888,27,Cox Business
2023-02-23 13:45:37+00:00,2023-02-23 07:45:37-06:00,12310457,11508857,18,Cox Business
2023-02-23 19:44:49+00:00,2023-02-23 13:44:49-06:00,10701219,9933433,22,Cox Business
2023-02-23 22:29:53+00:00,2023-02-23 16:29:53-06:00,11171310,11769523,13,Cox Business
2023-02-23 23:30:16+00:00,2023-02-23 17:30:16-06:00,13206232,12846591,13,Cox Business
2023-02-24 00:30:39+00:00,2023-02-23 18:30:39-06:00,12120283,12317826,18,Cox Business
2023-02-24 01:31:02+00:00,2023-02-23 19:31:02-06:00,13542851,11684873,28,Cox Business
2023-02-24 02:31:25+00:00,2023-02-23 20:31:25-06:00,12330001,12083843,18,Cox Business
2023-02-24 03:31:48+00:00,2023-02-23 21:31:48-06:00,12369424,10492206,32,Cox Business
2023-02-24 04:32:13+00:00,2023-02-23 22:32:12-06:00,11687964,12381757,27,Cox Business
2023-02-24 10:50:39+00:00,2023-02-24 04:50:39-06:00,12324529,7456898,18,Cox Business
2023-02-27 11:57:28+00:00,2023-02-27 06:57:28-05:00,58934915,91332591,16,Verizon Business
2023-02-27 23:56:21+00:00,2023-02-27 18:56:20-05:00,80437991,113032702,16,Verizon Business
2023-02-28 00:56:43+00:00,2023-02-27 19:56:43-05:00,79165181,105798087,14,Verizon Business
2023-02-28 01:57:05+00:00,2023-02-27 20:57:05-05:00,72716682,112106354,16,Verizon Business
2023-02-28 02:57:28+00:00,2023-02-27 21:57:28-05:00,73139647,91899068,15,Verizon Business
2023-02-28 03:57:54+00:00,2023-02-27 22:57:54-05:00,83706542,105654679,13,Verizon Business
2023-02-28 04:58:16+00:00,2023-02-27 23:58:16-05:00,99868410,105784938,18,Verizon Business
2023-02-28 05:58:39+00:00,2023-02-28 00:58:39-05:00,98090562,95338930,13,Verizon Business
2023-02-28 06:59:02+00:00,2023-02-28 01:59:02-05:00,100030088,108948540,17,Verizon Business
2023-02-28 07:59:24+00:00,2023-02-28 02:59:23-05:00,102184568,112164539,16,Verizon Business
2023-02-28 08:59:45+00:00,2023-02-28 03:59:45-05:00,103563396,108430836,17,Verizon Business
2023-02-28 10:05:08+00:00,2023-02-28 05:05:08-05:00,87424048,101677532,22,Verizon Business
2023-02-28 11:05:30+00:00,2023-02-28 06:05:30-05:00,100035713,114535756,17,Verizon Business
2023-02-28 23:32:03+00:00,2023-02-28 18:32:03-05:00,97075042,111139852,20,Verizon Business
2023-03-01 00:32:26+00:00,2023-02-28 19:32:26-05:00,84068105,106167634,21,Verizon Business
2023-03-01 01:32:48+00:00,2023-02-28 20:32:48-05:00,93050398,110571332,15,Verizon Business
2023-03-01 02:33:10+00:00,2023-02-28 21:33:10-05:00,32765557,82089695,26,Verizon Business
2023-03-01 03:33:33+00:00,2023-02-28 22:33:33-05:00,76301091,111064643,19,Verizon Business
2023-03-01 04:33:55+00:00,2023-02-28 23:33:55-05:00,91908473,92440486,18,Verizon Business
2023-03-01 05:34:17+00:00,2023-03-01 00:34:17-05:00,87243975,109224347,19,Verizon Business
2023-03-01 06:34:39+00:00,2023-03-01 01:34:39-05:00,87534439,117283881,22,Verizon Business
2023-03-01 07:35:01+00:00,2023-03-01 02:35:01-05:00,84837236,97421865,18,Verizon Business
2023-03-01 08:35:23+00:00,2023-03-01 03:35:23-05:00,96147196,115714681,33,Verizon Business
2023-03-01 09:35:46+00:00,2023-03-01 04:35:46-05:00,101310475,106090494,12,Verizon Business
2023-03-01 10:36:08+00:00,2023-03-01 05:36:08-05:00,96286698,113605779,10,Verizon Business
2023-03-01 11:36:30+00:00,2023-03-01 06:36:30-05:00,94694270,104966426,12,Verizon Business
2023-03-01 23:45:00+00:00,2023-03-01 18:45:00-05:00,92221869,111585091,12,Verizon Business
2023-03-02 00:45:22+00:00,2023-03-01 19:45:22-05:00,63717325,99443299,18,Verizon Business
2023-03-02 01:45:44+00:00,2023-03-01 20:45:43-05:00,101283491,103842189,15,Verizon Business
2023-03-02 02:46:06+00:00,2023-03-01 21:46:06-05:00,91832959,108967299,16,Verizon Business
2023-03-07 03:25:05+00:00,2023-03-06 22:25:05-05:00,28877457,28508152,17,AT&T Services
2023-03-07 04:13:33+00:00,2023-03-06 23:13:33-05:00,31921728,31183544,17,AT&T Services
2023-03-07 05:13:56+00:00,2023-03-07 00:13:55-05:00,31752691,29763743,18,AT&T Services
2023-03-07 06:14:17+00:00,2023-03-07 01:14:17-05:00,31187274,32075987,14,AT&T Services
2023-03-07 07:14:39+00:00,2023-03-07 02:14:39-05:00,31767387,30796646,17,AT&T Services
2023-03-07 08:15:01+00:00,2023-03-07 03:15:01-05:00,31320247,31736293,12,AT&T Services
2023-03-07 09:15:24+00:00,2023-03-07 04:15:24-05:00,31562514,29750001,18,AT&T Services
2023-03-07 10:15:47+00:00,2023-03-07 05:15:47-05:00,32249339,25398249,12,AT&T Services
2023-03-07 11:16:09+00:00,2023-03-07 06:16:09-05:00,31961159,30454522,20,AT&T Services
2023-03-07 12:16:31+00:00,2023-03-07 07:16:31-05:00,31634528,31210831,18,AT&T Services
2023-03-07 23:03:28+00:00,2023-03-07 18:03:28-05:00,31935193,29741167,16,AT&T Services
2023-03-08 00:03:51+00:00,2023-03-07 19:03:51-05:00,32154419,30515511,17,AT&T Services
2023-03-08 01:04:13+00:00,2023-03-07 20:04:13-05:00,32470644,21656578,16,AT&T Services
2023-03-08 02:04:40+00:00,2023-03-07 21:04:39-05:00,32001196,31852912,14,AT&T Services
2023-03-08 03:05:02+00:00,2023-03-07 22:05:01-05:00,31905417,31974648,17,AT&T Services
2023-03-08 04:05:24+00:00,2023-03-07 23:05:24-05:00,31554174,30159567,24,AT&T Services
2023-03-08 05:05:47+00:00,2023-03-08 00:05:47-05:00,31465837,27158195,17,AT&T Services
2023-03-08 06:06:09+00:00,2023-03-08 01:06:09-05:00,31747097,27727740,17,AT&T Services
2023-03-08 07:06:32+00:00,2023-03-08 02:06:31-05:00,32142648,29983193,25,AT&T Services
2023-03-08 08:06:54+00:00,2023-03-08 03:06:54-05:00,32251621,29405540,28,AT&T Services
2023-03-08 09:07:17+00:00,2023-03-08 04:07:17-05:00,32040977,29373528,23,AT&T Services
2023-03-08 10:07:40+00:00,2023-03-08 05:07:40-05:00,31993947,31015278,17,AT&T Services
2023-03-08 11:08:02+00:00,2023-03-08 06:08:02-05:00,31994336,32154054,18,AT&T Services
2023-03-08 12:08:24+00:00,2023-03-08 07:08:24-05:00,31882346,32136578,18,AT&T Services
2023-03-08 20:41:21+00:00,2023-03-08 15:41:20-05:00,31630858,30824744,17,AT&T Services
2023-03-09 03:44:50+00:00,2023-03-08 22:44:49-05:00,31341255,29684386,18,AT&T Services
2023-03-09 04:45:14+00:00,2023-03-08 23:45:14-05:00,32178556,30273805,18,AT&T Services
2023-03-09 05:45:37+00:00,2023-03-09 00:45:37-05:00,31942455,31928608,18,AT&T Services
2023-03-09 06:45:59+00:00,2023-03-09 01:45:59-05:00,31794085,30902943,17,AT&T Services
2023-03-09 07:46:21+00:00,2023-03-09 02:46:21-05:00,31705197,26737775,18,AT&T Services
2023-03-09 08:46:44+00:00,2023-03-09 03:46:44-05:00,32077643,32574891,19,AT&T Services
2023-03-09 09:47:06+00:00,2023-03-09 04:47:06-05:00,32180838,29970482,18,AT&T Services
2023-03-09 10:47:29+00:00,2023-03-09 05:47:28-05:00,32181891,29546231,13,AT&T Services
2023-03-09 11:47:51+00:00,2023-03-09 06:47:50-05:00,30778515,24078297,18,AT&T Services
